journal_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
361,326449993880,327724352517,318490952023,303901755647,323262410707,351345784856,247225825209,348955050621,316693365194,358440301484,275772404925,310854123410,302923729334,360229456751,379087566237,286814859840,311495506466,282130079355,366506966030,323713351967,305780307658,308348635013,345476870666,354263999930,310545981863,290659775952,318671682067,404504479400,296537117357,340384292926,288719003908,294273084942,322728841350,341263450536,329742519665,315597603272,307904618276,371491848713,366743996867,283257876385
362,326450766654,327724996500,318491638229,303902219318,323263048253,351346325802,247226250242,348955237378,316693999882,358440939030,275772437125,310854181366,302923780850,360229476071,379087637077,286814911359,311495577305,282130143754,366507030429,323713832096,305780513734,308349014968,345477228434,354263999930,310546381141,290660178802,318671962555,404505403857,296537498026,340384666434,288719061865,294273155779,322728841350,341263495614,329742571184,315597661230,307904644036,371491913113,366744048387,283257882825
363,326450940529,327725112419,318491764165,303902451153,323263222131,351346506122,247226434137,348955237378,316694186638,358441138662,275772829960,310854558455,302924222331,360229953330,379088213805,286815265554,311496053864,282130452869,366507352423,323714251401,305780513734,308349510840,345477792271,354265538339,310546670934,290660693992,318672768247,404508599444,296537935942,340385352635,288719763797,294273883493,322728841350,341264139608,329743382606,315598325247,307904644036,371492676596,366744814729,283258483156
364,326450946968,327725170379,318491802805,303902464032,323263235011,351346557642,247226459897,348955301778,316694251038,358441215941,275773396676,310855151627,302924590111,360230635962,379088880688,286815790765,311496514670,282131088259,366508202477,323714895391,305780513734,308349607440,345477995481,354266102185,310546670934,290660861429,318672903484,404509075999,296537935942,340385578033,288720115126,294274373640,322728841350,341264593977,329743862734,315598743827,307904644036,371493253316,366745414350,283259056310
365,326450953408,327725247655,318491835002,303902464032,323263299411,351346602721,247226524293,348956661289,316694257478,358441286779,275773612772,310855319064,302924590111,360230887121,379089109659,286815996842,311496688548,282131262132,366508427871,323715107907,305780520173,308349620320,345478014800,354266121505,310546677374,290660880747,318672955004,404509088879,296538396748,340385671766,288720198842,294274553957,322728841350,341264703455,329743946453,315598827544,307905371748,371493398572,366745510948,283259159349
366,326450953408,327725247655,318491835002,303902476912,323263299411,351346602721,247226530733,348956661289,316694263918,358441286779,275773683612,310855377022,302924654508,360230912881,379089174059,286816048362,311496720748,282131313652,366508460069,323715120785,305781003155,308349643216,345478104956,354266160145,310547237640,290660919387,318673012964,404509140399,296538416065,340385759058,288720224602,294274553957,322728841350,341264716335,329743991533,315598866179,307906167438,371493462969,366745556028,283259165789
367,326450959847,327725273415,318491847880,303902489792,323263299411,351346628481,247226530733,348956687049,316694263918,358441331859,275773735131,310855480057,302924654508,360230977279,379089302841,286816067682,311496772268,282131339412,366508595305,323715172303,305781003155,308349662536,345478104956,354266160145,310547237640,290660919387,318673012964,404509153279,296538416065,340385759058,288720237480,294274560397,322730593688,341264774295,329744043052,315598879059,307906231838,371493514485,366745607548,283259165789
368,326450959847,327725273415,318491847880,303902489792,323263299411,351346628481,247226530733,348956687049,316694263918,358441331859,275773735131,310855480057,302924970066,360230977279,379089302841,286816067682,311496772268,282131339412,366508595305,323715172303,305781653580,308349662536,345478104956,354266160145,310547237640,290660919387,318673012964,404509153279,296538416065,340385759058,288720237480,294274560397,322730593688,341264806495,329744043052,315598879059,307906231838,371493514485,366745613988,283259172229
369,326450959847,327725273415,318491847880,303902489792,323263299411,351346628481,247226530733,348956687049,316694263918,358441331859,275773748011,310855486497,302924982946,360230977279,379089315721,286816080561,311496778708,282131352292,366508595305,323715172303,305781653580,308349662536,345478104956,354266160145,310547237640,290660919387,318673012964,404509153279,296538416065,340385759058,288720237480,294274573277,322730593688,341264838695,329744068811,315598898379,307906257598,371493553122,366745613988,283259172229
370,326450959847,327725273415,318491847880,303902489792,323263299411,351346628481,247226530733,348956687049,316694263918,358441331859,275773748011,310855486497,302924982946,360230977279,379089315721,286816080561,311496778708,282131352292,366508595305,323715172303,305781653580,308349662536,345478104956,354266160145,310547237640,290660919387,318673012964,404509153279,296538416065,340385759058,288720237480,294274573277,322730593688,341264838695,329744068811,315598898379,307906257598,371493553122,366745613988,283259172229
371,326450959847,327725273415,318491847880,303902489792,323263299411,351346628481,247226530733,348956687049,316694263918,358441331859,275773748011,310855486497,302924982946,360230977279,379089315721,286816080561,311496778708,282131352292,366508595305,323715172303,305781653580,308349662536,345478104956,354266160145,310547237640,290660919387,318673012964,404509153279,296538416065,340385759058,288720237480,294274573277,322730593688,341264838695,329744068811,315598898379,307906257598,371493553122,366745613988,283259172229
372,326450959847,327725273415,318491847880,303902489792,323263299411,351346628481,247226530733,348956687049,316694263918,358441331859,275773748011,310855486497,302924982946,360230977279,379089315721,286816080561,311496778708,282131352292,366508595305,323715172303,305781653580,308349662536,345478104956,354266160145,310547237640,290660919387,318673012964,404509153279,296538416065,340385759058,288720237480,294274573277,322730593688,341264838695,329744068811,315598898379,307906257598,371493553122,366745613988,283259172229
373,326450959847,327725273415,318491847880,303902489792,323263299411,351346628481,247226530733,348956687049,316694263918,358441331859,275773748011,310855486497,302924982946,360230977279,379089315721,286816080561,311496778708,282131352292,366508595305,323715172303,305781653580,308349662536,345478104956,354266160145,310547237640,290660919387,318673012964,404509153279,296538416065,340385759058,288720237480,294274573277,322730593688,341264838695,329744068811,315598898379,307906257598,371493553122,366745613988,283259172229
374,326450959847,327725273415,318491847880,303902489792,323263299411,351346628481,247226530733,348956687049,316694263918,358441331859,275773748011,310855486497,302924982946,360230977279,379089315721,286816080561,311496778708,282131352292,366508595305,323715172303,305781653580,308349662536,345478104956,354266160145,310547237640,290660919387,318673012964,404509153279,296538416065,340385759058,288720237480,294274573277,322730593688,341264838695,329744068811,315598898379,307906257598,371493553122,366745613988,283259172229
375,326450959847,327725273415,318491847880,303902489792,323263299411,351346628481,247226530733,348956687049,316694263918,358441331859,275773748011,310855486497,302924982946,360230977279,379089315721,286816080561,311496778708,282131352292,366508595305,323715172303,305781653580,308349662536,345478104956,354266160145,310547237640,290660919387,318673012964,404509153279,296538416065,340385759058,288720237480,294274573277,322730593688,341264838695,329744068811,315598898379,307906257598,371493553122,366745613988,283259172229
376,326450959847,327725273415,318491847880,303902489792,323263299411,351346628481,247226530733,348956687049,316694263918,358441331859,275773748011,310855486497,302924982946,360230977279,379089315721,286816080561,311496778708,282131352292,366508595305,323715172303,305781653580,308349662536,345478104956,354266160145,310547237640,290660919387,318673012964,404509153279,296538416065,340385759058,288720237480,294274573277,322730593688,341264838695,329744068811,315598898379,307906257598,371493553122,366745613988,283259172229
377,326450959847,327725273415,318491847880,303902489792,323263299411,351346628481,247226530733,348956687049,316694263918,358441331859,275773748011,310855486497,302924982946,360230977279,379089315721,286816080561,311496778708,282131352292,366508595305,323715172303,305781653580,308349662536,345478104956,354266160145,310547237640,290660919387,318673012964,404509153279,296538416065,340385759058,288720237480,294274573277,322730593688,341264838695,329744068811,315598898379,307906257598,371493553122,366745613988,283259172229
378,326450959847,327725273415,318491847880,303902489792,323263299411,351346628481,247226530733,348956687049,316694263918,358441331859,275773748011,310855486497,302924982946,360230977279,379089315721,286816080561,311496778708,282131352292,366508595305,323715172303,305781653580,308349662536,345478104956,354266160145,310547237640,290660919387,318673012964,404509153279,296538416065,340385759058,288720237480,294274573277,322730593688,341264838695,329744068811,315598898379,307906257598,371493553122,366745613988,283259172229
379,326450959847,327725273415,318491847880,303902489792,323263299411,351346628481,247226530733,348956687049,316694263918,358441331859,275773748011,310855486497,302924982946,360230977279,379089315721,286816080561,311496778708,282131352292,366508595305,323715172303,305781653580,308349662536,345478104956,354266160145,310547237640,290660919387,318673012964,404509153279,296538416065,340385759058,288720237480,294274573277,322730593688,341264838695,329744068811,315598898379,307906257598,371493553122,366745613988,283259172229
380,326450959847,327725273415,318491847880,303902489792,323263299411,351346628481,247226530733,348956687049,316694263918,358441331859,275773748011,310855486497,302924982946,360230977279,379089315721,286816080561,311496778708,282131352292,366508595305,323715172303,305781653580,308349662536,345478104956,354266160145,310547237640,290660919387,318673012964,404509153279,296538416065,340385759058,288720237480,294274573277,322730593688,341264838695,329744068811,315598898379,307906257598,371493553122,366745613988,283259172229
381,326450959847,327725273415,318491847880,303902489792,323263299411,351346628481,247226530733,348956687049,316694263918,358441331859,275773748011,310855486497,302924982946,360230977279,379089315721,286816080561,311496778708,282131352292,366508595305,323715172303,305781653580,308349662536,345478104956,354266160145,310547237640,290660919387,318673012964,404509153279,296538416065,340385759058,288720237480,294274573277,322730593688,341264838695,329744068811,315598898379,307906257598,371493553122,366745613988,283259172229
382,326450959847,327725273415,318491847880,303902489792,323263299411,351346628481,247226530733,348956687049,316694263918,358441331859,275773748011,310855486497,302924982946,360230977279,379089315721,286816080561,311496778708,282131352292,366508595305,323715172303,305781653580,308349662536,345478104956,354266160145,310547237640,290660919387,318673012964,404509153279,296538416065,340385759058,288720237480,294274573277,322730593688,341264838695,329744068811,315598898379,307906257598,371493553122,366745613988,283259172229
383,326450959847,327725273415,318491847880,303902489792,323263299411,351346628481,247226530733,348956687049,316694266126,358441331859,275773748011,310855486497,302924982946,360230977279,379089315721,286816080561,311496778708,282131352292,366508595305,323715172303,305781653580,308349662536,345478104956,354266160145,310547237640,290660919387,318673012964,404509153279,296538416065,340385759058,288720237480,294274573277,322730593688,341264838695,329744068811,315598898379,307906257598,371493553122,366745613988,283259172229
384,326450959847,327725273415,318491847880,303902489792,323263301619,351346628481,247226530733,348956687049,316694266126,358441331859,275773748011,310855486497,302924982946,360230979486,379089315721,286816080561,311496778708,282131352292,366508595305,323715172303,305781653580,308349662536,345478104956,354266160145,310547237640,290660919387,318673012964,404509153279,296538416065,340385761266,288720237480,294274573277,322730593688,341264840902,329744068811,315598898379,307906257598,371493553122,366745613988,283259172229
385,326450959847,327725273415,318491847880,303902489792,323263301619,351346628481,247226530733,348956687049,316694266126,358441331859,275773748011,310855486497,302924982946,360230979486,379089315721,286816080561,311496778708,282131352292,366508595305,323715172303,305781653580,308349664744,345478104956,354266160145,310547237640,290660919387,318673012964,404509153279,296538416065,340385761266,288720237480,294274573277,322730593688,341264840902,329744068811,315598898379,307906257598,371493553122,366745613988,283259172229
386,326450959847,327725273415,318491847880,303902489792,323263301619,351346628481,247226530733,348956687049,316694266126,358441331859,275773748011,310855486497,302924982946,360230979486,379089315721,286816080561,311496778708,282131352292,366508595305,323715172303,305781653580,308349664744,345478104956,354266160145,310547237640,290660919387,318673012964,404509155487,296538416065,340385761266,288720237480,294274573277,322730593688,341264840902,329744068811,315598898379,307906257598,371493553122,366745613988,283259172229
387,326450959847,327725273415,318491847880,303902489792,323263301619,351346628481,247226530733,348956687049,316694266126,358441331859,275773748011,310855486497,302924982946,360230981694,379089315721,286816080561,311496778708,282131352292,366508595305,323715172303,305781653580,308349664744,345478104956,354266160145,310547237640,290660919387,318673012964,404509155487,296538416065,340385761266,288720237480,294274573277,322730593688,341264840902,329744068811,315598898379,307906257598,371493553122,366745613988,283259172229
388,326450959847,327725273415,318491847880,303902489792,323263301619,351346628481,247226530733,348956687049,316694266126,358441331859,275773748011,310855486497,302924982946,360230981694,379089315721,286816080561,311496778708,282131352292,366508595305,323715172303,305781653580,308349664744,345478107164,354266160145,310547237640,290660919387,318673012964,404509155487,296538416065,340385761266,288720237480,294274573277,322730593688,341264840902,329744068811,315598898379,307906257598,371493553122,366745613988,283259172229
389,326450962055,327725273415,318491847880,303902489792,323263301619,351346628481,247226530733,348956687049,316694266126,358441331859,275773748011,310855486497,302924982946,360230981694,379089315721,286816080561,311496778708,282131352292,366508595305,323715172303,305781653580,308349664744,345478107164,354266160145,310547237640,290660919387,318673012964,404509155487,296538416065,340385761266,288720237480,294274573277,322730593688,341264840902,329744068811,315598900587,307906257598,371493553122,366745613988,283259172229
390,326450962055,327725273415,318491847880,303902489792,323263301619,351346628481,247226530733,348956687049,316694266126,358441331859,275773748011,310855486497,302924982946,360230981694,379089315721,286816080561,311496778708,282131352292,366508597513,323715172303,305781653580,308349664744,345478107164,354266160145,310547237640,290660919387,318673012964,404509157695,296538416065,340385761266,288720237480,294274573277,322730595896,341264840902,329744068811,315598900587,307906257598,371493553122,366745613988,283259172229
391,326450962055,327725273415,318491847880,303902489792,323263301619,351346628481,247226530733,348956687049,316694266126,358441331859,275773748011,310855486497,302924985154,360230981694,379089315721,286816080561,311496778708,282131354500,366508597513,323715172303,305781653580,308349664744,345478107164,354266162353,310547237640,290660919387,318673012964,404509157695,296538416065,340385761266,288720237480,294274573277,322730595896,341264840902,329744068811,315598900587,307906257598,371493553122,366745613988,283259172229
392,326450962055,327725273415,318491847880,303902489792,323263301619,351346630689,247226530733,348956687049,316694266126,358441331859,275773748011,310855486497,302924985154,360230983902,379089315721,286816080561,311496778708,282131354500,366508597513,323715172303,305781653580,308349664744,345478107164,354266162353,310547237640,290660919387,318673012964,404509157695,296538418273,340385761266,288720237480,294274573277,322730595896,341264840902,329744068811,315598900587,307906257598,371493553122,366745613988,283259172229
393,326450962055,327725273415,318491847880,303902489792,323263301619,351346630689,247226530733,348956687049,316694266126,358441331859,275773748011,310855486497,302924985154,360230986110,379089315721,286816080561,311496778708,282131354500,366508597513,323715172303,305781653580,308349664744,345478107164,354266162353,310547237640,290660919387,318673012964,404509157695,296538418273,340385761266,288720237480,294274573277,322730595896,341264843110,329744068811,315598900587,307906257598,371493553122,366745613988,283259172229
394,326450962055,327725273415,318491847880,303902489792,323263301619,351346630689,247226530733,348956687049,316694266126,358441331859,275773748011,310855486497,302924985154,360230988318,379089315721,286816080561,311496780916,282131354500,366508597513,323715172303,305781653580,308349664744,345478107164,354266162353,310547237640,290660919387,318673012964,404509157695,296538418273,340385761266,288720237480,294274573277,322730595896,341264843110,329744068811,315598900587,307906257598,371493553122,366745613988,283259172229
395,326450962055,327725273415,318491847880,303902489792,323263301619,351346630689,247226530733,348956687049,316694266126,358441334067,275773748011,310855488705,302924985154,360230988318,379089315721,286816080561,311496780916,282131354500,366508597513,323715172303,305781653580,308349664744,345478107164,354266162353,310547237640,290660919387,318673012964,404509157695,296538418273,340385761266,288720237480,294274573277,322730595896,341264843110,329744068811,315598900587,307906259806,371493553122,366745613988,283259172229
396,326450962055,327725273415,318491847880,303902489792,323263301619,351346630689,247226530733,348956687049,316694268334,358441334067,275773748011,310855488705,302924985154,360230988318,379089315721,286816080561,311496780916,282131354500,366508597513,323715172303,305781653580,308349666952,345478107164,354266162353,310547237640,290660919387,318673012964,404509157695,296538418273,340385761266,288720237480,294274573277,322730595896,341264843110,329744068811,315598900587,307906259806,371493553122,366745613988,283259172229
397,326450962055,327725273415,318491847880,303902489792,323263301619,351346630689,247226530733,348956687049,316694268334,358441334067,275773748011,310855488705,302924985154,360230988318,379089315721,286816080561,311496780916,282131354500,366508597513,323715172303,305781653580,308349666952,345478107164,354266162353,310547239848,290660919387,318673012964,404509157695,296538418273,340385761266,288720237480,294274573277,322730595896,341264843110,329744068811,315598900587,307906259806,371493553122,366745613988,283259172229
398,326450962055,327725273415,318491847880,303902489792,323263301619,351346630689,247226530733,348956687049,316694268334,358441334067,275773748011,310855488705,302924985154,360230988318,379089315721,286816080561,311496780916,282131354500,366508597513,323715172303,305781653580,308349666952,345478107164,354266164561,310547239848,290660919387,318673012964,404509157695,296538418273,340385761266,288720237480,294274573277,322730595896,341264843110,329744068811,315598900587,307906259806,371493553122,366745613988,283259172229
399,326450962055,327725273415,318491847880,303902489792,323263301619,351346630689,247226530733,348956687049,316694268334,358441334067,275773748011,310855488705,302924985154,360230988318,379089315721,286816080561,311496780916,282131354500,366508597513,323715172303,305781653580,308349666952,345478107164,354266164561,310547239848,290660919387,318673012964,404509157695,296538418273,340385761266,288720237480,294274573277,322730595896,341264843110,329744068811,315598900587,307906259806,371493553122,366745616196,283259172229
400,326450962055,327725273415,318491847880,303902489792,323263303827,351346630689,247226530733,348956687049,316694268334,358441334067,275773748011,310855488705,302924985154,360230988318,379089315721,286816080561,311496780916,282131354500,366508599720,323715172303,305781653580,308349666952,345478107164,354266164561,310547239848,290660919387,318673012964,404509157695,296538420481,340385761266,288720237480,294274573277,322730595896,341264843110,329744071018,315598900587,307906259806,371493553122,366745616196,283259174437
401,326450962055,327725273415,318491847880,303902492000,323263303827,351346630689,247226530733,348956687049,316694268334,358441334067,275773748011,310855490913,302924985154,360230988318,379089315721,286816080561,311496780916,282131354500,366508599720,323715174511,305781653580,308349666952,345478107164,354266164561,310547239848,290660919387,318673015172,404509157695,296538420481,340385761266,288720237480,294274573277,322730595896,341264843110,329744071018,315598900587,307906259806,371493553122,366745616196,283259174437
402,326450962055,327725273415,318491847880,303902492000,323263306035,351346630689,247226530733,348956687049,316694268334,358441334067,275773748011,310855490913,302924985154,360230988318,379089315721,286816080561,311496780916,282131354500,366508599720,323715174511,305781653580,308349666952,345478107164,354266164561,310547239848,290660919387,318673015172,404509157695,296538420481,340385761266,288720237480,294274573277,322730595896,341264843110,329744071018,315598900587,307906259806,371493553122,366745616196,283259174437
403,326450962055,327725273415,318491847880,303902492000,323263306035,351346630689,247226530733,348956687049,316694268334,358441334067,275773748011,310855490913,302924985154,360230988318,379089315721,286816080561,311496780916,282131354500,366508599720,323715174511,305781653580,308349666952,345478107164,354266164561,310547239848,290660919387,318673015172,404509157695,296538420481,340385761266,288720237480,294274573277,322730595896,341264843110,329744071018,315598902795,307906259806,371493553122,366745616196,283259174437
404,326450962055,327725273415,318491847880,303902492000,323263306035,351346630689,247226530733,348956687049,316694268334,358441336274,275773748011,310855490913,302924985154,360230988318,379089315721,286816080561,311496780916,282131354500,366508599720,323715174511,305781653580,308349666952,345478107164,354266164561,310547239848,290660919387,318673015172,404509157695,296538420481,340385763474,288720239688,294274573277,322730595896,341264843110,329744071018,315598902795,307906262014,371493553122,366745616196,283259174437
405,326450962055,327725273415,318491850088,303902492000,323263306035,351346630689,247226530733,348956687049,316694268334,358441336274,275773748011,310855490913,302924985154,360230990526,379089315721,286816080561,311496780916,282131354500,366508599720,323715174511,305781653580,308349666952,345478107164,354266164561,310547239848,290660919387,318673015172,404509157695,296538420481,340385763474,288720239688,294274573277,322730595896,341264843110,329744071018,315598902795,307906262014,371493553122,366745616196,283259176645
406,326450962055,327725273415,318491850088,303902492000,323263306035,351346630689,247226530733,348956687049,316694268334,358441336274,275773748011,310855490913,302924985154,360230990526,379089315721,286816080561,311496780916,282131354500,366508599720,323715174511,305781653580,308349666952,345478107164,354266164561,310547239848,290660919387,318673015172,404509157695,296538420481,340385763474,288720239688,294274575484,322730595896,341264843110,329744071018,315598902795,307906262014,371493553122,366745616196,283259176645
407,326450962055,327725273415,318491850088,303902492000,323263306035,351346630689,247226530733,348956687049,316694268334,358441336274,275773748011,310855490913,302924985154,360230990526,379089315721,286816080561,311496780916,282131354500,366508599720,323715174511,305781653580,308349666952,345478107164,354266164561,310547239848,290660919387,318673015172,404509157695,296538420481,340385763474,288720239688,294274575484,322730598104,341264843110,329744071018,315598902795,307906262014,371493553122,366745616196,283259176645
408,326450962055,327725273415,318491850088,303902494208,323263306035,351346630689,247226530733,348956687049,316694268334,358441336274,275773748011,310855490913,302924985154,360230990526,379089315721,286816080561,311496780916,282131354500,366508599720,323715174511,305781653580,308349666952,345478107164,354266164561,310547239848,290660919387,318673015172,404509157695,296538420481,340385765682,288720239688,294274575484,322730598104,341264843110,329744071018,315598902795,307906262014,371493553122,366745616196,283259176645
409,326450962055,327725273415,318491850088,303902494208,323263306035,351346630689,247226530733,348956687049,316694268334,358441336274,275773748011,310855490913,302924985154,360230990526,379089315721,286816080561,311496780916,282131354500,366508599720,323715174511,305781653580,308349666952,345478107164,354266164561,310547239848,290660919387,318673015172,404509157695,296538420481,340385765682,288720239688,294274575484,322730598104,341264843110,329744071018,315598902795,307906262014,371493553122,366745616196,283259178853
410,326450962055,327725273415,318491850088,303902494208,323263306035,351346630689,247226530733,348956689257,316694268334,358441336274,275773748011,310855490913,302924985154,360230990526,379089315721,286816080561,311496780916,282131354500,366508599720,323715174511,305781653580,308349666952,345478107164,354266164561,310547242056,290660919387,318673015172,404509157695,296538420481,340385765682,288720239688,294274575484,322730598104,341264845318,329744071018,315598902795,307906262014,371493553122,366745616196,283259178853
411,326450962055,327725273415,318491850088,303902494208,323263308243,351346630689,247226530733,348956689257,316694268334,358441336274,275773748011,310855490913,302924985154,360230990526,379089315721,286816080561,311496783124,282131354500,366508599720,323715174511,305781653580,308349666952,345478107164,354266164561,310547242056,290660919387,318673015172,404509157695,296538420481,340385765682,288720239688,294274575484,322730598104,341264845318,329744071018,315598902795,307906262014,371493553122,366745616196,283259178853
412,326450962055,327725273415,318491850088,303902494208,323263308243,351346630689,247226530733,348956689257,316694268334,358441336274,275773748011,310855493121,302924985154,360230990526,379089315721,286816080561,311496783124,282131354500,366508599720,323715174511,305781653580,308349666952,345478107164,354266164561,310547242056,290660919387,318673017380,404509157695,296538420481,340385765682,288720239688,294274575484,322730598104,341264845318,329744071018,315598902795,307906262014,371493555329,366745616196,283259178853
413,326450962055,327725273415,318491850088,303902494208,323263308243,351346630689,247226530733,348956689257,316694268334,358441336274,275773748011,310855493121,302924987361,360230990526,379089315721,286816080561,311496783124,282131354500,366508599720,323715174511,305781653580,308349666952,345478107164,354266164561,310547242056,290660919387,318673017380,404509157695,296538422689,340385765682,288720239688,294274575484,322730598104,341264845318,329744071018,315598902795,307906262014,371493555329,366745616196,283259178853
414,326450962055,327725273415,318491850088,303902494208,323263308243,351346630689,247226530733,348956689257,316694268334,358441336274,275773748011,310855493121,302924987361,360230990526,379089315721,286816080561,311496783124,282131354500,366508599720,323715174511,305781653580,308349666952,345478109372,354266164561,310547242056,290660919387,318673017380,404509157695,296538422689,340385765682,288720239688,294274575484,322730598104,341264847526,329744071018,315598902795,307906262014,371493555329,366745616196,283259178853
415,326450964263,327725273415,318491850088,303902494208,323263308243,351346630689,247226530733,348956689257,316694268334,358441336274,275773748011,310855493121,302924989569,360230990526,379089315721,286816080561,311496783124,282131354500,366508599720,323715174511,305781653580,308349666952,345478109372,354266164561,310547242056,290660921595,318673017380,404509157695,296538422689,340385765682,288720239688,294274575484,322730598104,341264847526,329744071018,315598902795,307906262014,371493555329,366745616196,283259178853
416,326450964263,327725273415,318491850088,303902494208,323263308243,351346630689,247226532941,348956689257,316694268334,358441336274,275773748011,310855493121,302924989569,360230990526,379089315721,286816080561,311496783124,282131354500,366508599720,323715174511,305781653580,308349666952,345478109372,354266164561,310547242056,290660921595,318673017380,404509162111,296538422689,340385765682,288720239688,294274575484,322730598104,341264849734,329744071018,315598902795,307906262014,371493555329,366745616196,283259178853
417,326450964263,327725273415,318491850088,303902494208,323263308243,351346630689,247226532941,348956691465,316694268334,358441336274,275773748011,310855493121,302924989569,360230990526,379089315721,286816080561,311496783124,282131356708,366508599720,323715174511,305781653580,308349666952,345478109372,354266164561,310547242056,290660921595,318673017380,404509162111,296538424897,340385765682,288720239688,294274575484,322730598104,341264849734,329744071018,315598902795,307906262014,371493557537,366745616196,283259178853
418,326450964263,327725273415,318491850088,303902494208,323263308243,351346630689,247226532941,348956691465,316694268334,358441336274,275773748011,310855493121,302924989569,360230990526,379089315721,286816080561,311496783124,282131356708,366508599720,323715174511,305781653580,308349666952,345478111579,354266164561,310547242056,290660921595,318673019588,404509162111,296538424897,340385765682,288720239688,294274575484,322730598104,341264849734,329744071018,315598902795,307906262014,371493557537,366745618404,283259178853
419,326450964263,327725273415,318491850088,303902494208,323263308243,351346630689,247226532941,348956691465,316694268334,358441336274,275773748011,310855493121,302924989569,360230992734,379089315721,286816080561,311496783124,282131356708,366508599720,323715174511,305781653580,308349666952,345478111579,354266164561,310547242056,290660921595,318673019588,404509164319,296538427105,340385765682,288720239688,294274575484,322730598104,341264849734,329744071018,315598902795,307906262014,371493559745,366745618404,283259181060
420,326450964263,327725273415,318491850088,303902494208,323263308243,351346630689,247226532941,348956691465,316694268334,358441336274,275773748011,310855493121,302924989569,360230992734,379089315721,286816080561,311496783124,282131356708,366508601928,323715174511,305781655788,308349666952,345478111579,354266164561,310547242056,290660921595,318673019588,404509164319,296538427105,340385765682,288720239688,294274575484,322730598104,341264849734,329744071018,315598902795,307906264222,371493559745,366745618404,283259181060
421,326450966471,327725273415,318491850088,303902494208,323263308243,351346630689,247226532941,348956691465,316694268334,358441336274,275773748011,310855493121,302924989569,360230992734,379089317929,286816080561,311496783124,282131356708,366508601928,323715174511,305781657996,308349666952,345478113786,354266164561,310547242056,290660921595,318673019588,404509164319,296538427105,340385765682,288720241896,294274575484,322730598104,341264851942,329744071018,315598902795,307906264222,371493559745,366745618404,283259181060
422,326450966471,327725273415,318491850088,303902494208,323263308243,351346630689,247226532941,348956691465,316694268334,358441336274,275773748011,310855493121,302924989569,360230992734,379089317929,286816080561,311496783124,282131356708,366508601928,323715174511,305781657996,308349666952,345478113786,354266164561,310547242056,290660921595,318673021796,404509164319,296538427105,340385765682,288720244103,294274575484,322730598104,341264851942,329744071018,315598902795,307906266430,371493559745,366745618404,283259181060
423,326450966471,327725273415,318491850088,303902494208,323263308243,351346630689,247226535149,348956691465,316694270542,358441336274,275773748011,310855493121,302924991777,360230992734,379089317929,286816080561,311496783124,282131356708,366508601928,323715174511,305781657996,308349666952,345478113786,354266166769,310547242056,290660923803,318673021796,404509164319,296538427105,340385765682,288720244103,294274575484,322730598104,341264854150,329744071018,315598902795,307906266430,371493559745,366745618404,283259181060
424,326450966471,327725273415,318491850088,303902494208,323263308243,351346630689,247226535149,348956693673,316694270542,358441336274,275773748011,310855493121,302924993985,360230992734,379089317929,286816080561,311496783124,282131356708,366508601928,323715176719,305781657996,308349666952,345478113786,354266168977,310547242056,290660923803,318673021796,404509164319,296538427105,340385765682,288720244103,294274575484,322730598104,341264854150,329744071018,315598902795,307906266430,371493559745,366745618404,283259181060
425,326450966471,327725273415,318491850088,303902494208,323263310450,351346630689,247226535149,348956693673,316694270542,358441336274,275773748011,310855493121,302924993985,360230992734,379089317929,286816080561,311496783124,282131356708,366508601928,323715176719,305781657996,308349666952,345478113786,354266168977,310547242056,290660923803,318673024003,404509166527,296538427105,340385765682,288720244103,294274575484,322730598104,341264854150,329744073226,315598902795,307906266430,371493559745,366745618404,283259181060
